LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg,PD,LGD,EAD,ECL,CreditScoreBand,IFRS9_Stage
L00901,49,21184,37493,8.92,12,786,2022-11-17,0,,1.7698734894259818,1.7698734894259818,40s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.31,0.2592274994416103,38433.411686794425,3088.529134039081,Very Good,Stage 2
L00902,38,38690,29347,14.53,12,485,2023-10-13,0,,0.7585164125096924,0.7585164125096924,30s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.05,0.2338119984766767,29070.36821048125,339.85004438727367,Poor,Stage 2
L00903,51,116633,18882,15.57,24,495,2024-03-28,0,,0.1618924318160383,0.1618924318160383,50s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.02,0.2655711900976492,18900.76212305683,100.38995781545546,Poor,Stage 2
L00904,49,124407,20857,15.56,60,433,2023-08-25,0,,0.1676513379472216,0.1676513379472216,40s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.07,0.2294909358071323,20585.80655838449,330.69792079997814,Poor,Stage 2
L00905,41,95318,41650,17.41,60,711,2022-05-29,0,,0.4369583919091881,0.4369583919091881,40s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.03,0.3049078720714447,41915.08108014037,383.4071453954302,Good,Stage 2
L00906,69,77608,44913,6.59,12,715,2023-10-01,0,,0.5787161117410576,0.5787161117410576,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.1,0.3524274671658806,45168.8501896449,1591.8743467131658,Good,Stage 2
L00907,25,107593,38892,11.33,36,629,2022-12-11,1,2025-10-30,0.3614733300493526,0.3614733300493526,20s,35.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.26,0.1710209287618217,37340.81719376223,1660.3759216726808,Fair,Stage 2
L00908,35,126438,3924,4.17,60,686,2023-03-22,0,,0.031034973662981,0.031034973662981,30s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.11,0.3473568108878806,3869.0243025878513,147.83251372940848,Good,Stage 2
L00909,48,110140,18310,12.37,12,695,2022-06-28,0,,0.1662429635009987,0.1662429635009987,40s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.31,0.3493286627471794,18284.41481903583,1980.0537551330335,Good,Stage 2
L00910,33,117628,14410,16.37,24,819,2023-09-30,0,,0.1225048457850171,0.1225048457850171,30s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.21,0.3493197852922705,14724.030790669583,1080.1130076310305,Excellent,Stage 2
L00911,40,57038,25403,4.1,48,750,2022-05-20,1,2023-03-29,0.4453697534976682,0.4453697534976682,30s,10.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.28,0.3115775424785735,25049.629548412915,2185.3725641140836,Very Good,Stage 2
L00912,43,31279,41220,17.92,60,308,2022-12-19,0,,1.317817065762972,1.317817065762972,40s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.03,0.2870040472457823,41305.80763335019,355.648018965817,Poor,Stage 2
L00913,33,85524,20400,16.85,48,525,2023-08-11,0,,0.238529535568963,0.238529535568963,30s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.05,0.2705671166690681,20169.770979261502,272.8638388867115,Poor,Stage 2
L00914,44,140944,17308,10.32,36,565,2023-09-01,0,,0.1228005448972641,0.1228005448972641,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.09,0.2642644255115417,16996.66796235394,404.2453225213701,Poor,Stage 2
L00915,66,124135,39824,17.12,24,644,2023-05-06,1,2025-04-15,0.3208120191726749,0.3208120191726749,60s,24.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.74,0.433535105313368,41918.47654620313,13448.117046585248,Fair,Stage 3
L00916,46,78861,33063,13.53,60,719,2022-12-18,0,,0.419256666793472,0.419256666793472,40s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.05,0.3015435131867924,33533.32874247391,505.58788789266134,Good,Stage 2
L00917,63,114341,17318,14.2,48,324,2022-12-16,0,,0.1514592315967151,0.1514592315967151,60s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.07,0.2781792033609465,17011.085360039564,331.24911216326063,Poor,Stage 2
L00918,33,85066,30281,13.41,48,618,2024-05-08,0,,0.3559706580772576,0.3559706580772576,30s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.12,0.1959326737133723,30295.109398882505,712.2962141954597,Fair,Stage 2
L00919,47,66751,23590,9.79,12,767,2023-01-14,0,,0.3534029452742281,0.3534029452742281,40s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.23,0.3314336738609282,22938.51479085995,1748.5971329110296,Very Good,Stage 2
L00920,24,102733,24473,4.58,48,817,2022-08-10,0,,0.2382194621007855,0.2382194621007855,20s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.1,0.3104692612947594,24355.37074915085,756.1593965048855,Excellent,Stage 2
L00921,68,52230,22037,10.87,36,836,2022-08-01,0,,0.4219222668964197,0.4219222668964197,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.06,0.360970543978651,22734.11793773241,492.38081513148455,Excellent,Stage 2
L00922,38,143246,22281,13.49,48,669,2022-09-03,0,,0.155543610292783,0.155543610292783,30s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.24,0.2322797941076462,22913.26015402096,1277.3489642186214,Fair,Stage 2
L00923,32,69646,42884,7.93,36,738,2023-06-01,0,,0.6157424690578066,0.6157424690578066,30s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.1,0.2808376267705987,44725.01457980595,1256.046695187313,Good,Stage 2
L00924,55,29190,41196,13.62,36,313,2023-01-30,0,,1.411305241521069,1.411305241521069,50s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.03,0.2549004509795078,41329.48293468051,316.047115163998,Poor,Stage 2
L00925,64,29943,46240,12.83,12,739,2022-11-11,1,2023-03-31,1.5442674414721305,1.5442674414721305,60s,5.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.39,0.2722728133567085,44550.93765831593,4730.703562224514,Good,Stage 2
L00926,38,75371,23918,7.82,24,588,2023-06-07,0,,0.317336906767855,0.317336906767855,30s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.16,0.2457208371539586,23622.05384041093,928.7089351938649,Fair,Stage 2
L00927,69,76356,17745,16.46,36,426,2023-06-29,1,2025-01-27,0.2323982398239824,0.2323982398239824,60s,19.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.72,0.4320953485750227,18811.045643507678,5852.2790335623195,Poor,Stage 3
L00928,36,65349,18997,11.27,48,609,2023-01-26,0,,0.2907006993221013,0.2907006993221013,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.06,0.2850644700822669,18985.70535976724,324.72900225120605,Fair,Stage 2
L00929,48,65039,23923,17.92,48,535,2022-12-20,0,,0.3678254585710112,0.3678254585710112,40s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.16,0.2811771256941899,24579.84264504169,1105.8063207917273,Poor,Stage 2
L00930,42,122484,5841,16.7,36,788,2023-05-11,0,,0.0476878612716763,0.0476878612716763,40s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.08,0.3480654385134116,5855.774308449316,163.05541220047846,Very Good,Stage 2
L00931,43,37010,34658,13.81,48,651,2022-08-21,0,,0.9364496082139964,0.9364496082139964,40s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.03,0.2104173238419172,35100.511818479026,221.57267286977827,Fair,Stage 2
L00932,63,23729,8974,7.41,60,612,2023-01-13,0,,0.3781870285304901,0.3781870285304901,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.24,0.2612931560522486,9440.295554011102,592.0043086496572,Fair,Stage 2
L00933,47,41292,38755,6.94,12,602,2023-09-09,0,,0.9385595272692048,0.9385595272692048,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.02,0.3144159224413555,37765.326484608944,237.48039925914549,Fair,Stage 2
L00934,62,41638,4073,4.61,48,646,2023-11-13,0,,0.0978192996781785,0.0978192996781785,60s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.55,0.2698115092088707,4012.44869265254,595.4326605632582,Fair,Stage 3
L00935,29,89876,37924,9.77,12,832,2024-03-28,0,,0.4219591437091103,0.4219591437091103,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.05,0.300320338599761,37416.68768061017,561.8496156761177,Excellent,Stage 2
L00936,68,68940,16900,10.17,36,400,2024-04-30,0,,0.2451407020597621,0.2451407020597621,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.24,0.2906802616370635,16889.000277385425,1178.23176466052,Poor,Stage 2
L00937,48,129968,11219,11.19,36,836,2022-07-28,1,2024-11-10,0.0863212483072756,0.0863212483072756,40s,28.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.21,0.3780604898065216,11477.653939485395,911.2419687402363,Excellent,Stage 2
L00938,61,120485,47362,8.0,36,849,2023-08-09,0,,0.3930945760883097,0.3930945760883097,60s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.29,0.3132744915041067,47826.357903084056,4345.005606248801,Excellent,Stage 2
L00939,31,103597,5881,17.18,12,802,2023-05-31,0,,0.0567680531289516,0.0567680531289516,30s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.05,0.4187040559802489,5778.118744945923,120.96608772221818,Excellent,Stage 2
L00940,53,113847,8650,12.76,48,540,2024-03-26,0,,0.0759791650197194,0.0759791650197194,50s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.05,0.2456960858626238,8493.657915340445,104.342925222762,Poor,Stage 2
L00941,44,83212,25499,7.86,60,807,2022-08-30,0,,0.3064341681488247,0.3064341681488247,40s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.36,0.2887526616792697,26226.13576673074,2726.2319429539425,Excellent,Stage 2
L00942,54,32632,33607,12.36,12,324,2023-08-13,0,,1.029878646727139,1.029878646727139,50s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.01,0.2666358561376899,34146.823140048364,91.04767422329077,Poor,Stage 1
L00943,29,62624,40344,7.76,60,738,2023-09-26,0,,0.6442258559018906,0.6442258559018906,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.07,0.2573183893066237,41321.80366185089,744.3001973058413,Good,Stage 2
L00944,45,101788,44004,12.23,48,369,2023-04-04,0,,0.4323102919794082,0.4323102919794082,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.15,0.3148126804720801,44453.07733928566,2099.15886486198,Poor,Stage 2
L00945,68,103434,21982,14.12,48,309,2023-12-29,0,,0.2125219947019355,0.2125219947019355,60s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.15,0.3134143834295666,22183.958905455816,1042.9157703570418,Poor,Stage 2
L00946,38,106971,30223,9.6,12,628,2024-03-06,0,,0.2825345187013303,0.2825345187013303,30s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.02,0.2295873706769928,30314.12060055724,139.19478486134398,Fair,Stage 2
L00947,24,130782,4191,13.36,24,436,2023-08-27,0,,0.0320456943616093,0.0320456943616093,20s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.14,0.2945801826028988,4167.910153111423,171.88972275664545,Poor,Stage 2
L00948,37,134959,11334,6.15,60,368,2022-08-15,0,,0.0839810609147963,0.0839810609147963,30s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.1,0.2634948184674532,11174.774726080634,294.4495237863301,Poor,Stage 2
L00949,40,58990,12873,16.4,36,824,2022-06-26,0,,0.2182234276996101,0.2182234276996101,30s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.11,0.3105197376821171,13479.22126522622,460.4120676580987,Excellent,Stage 2
L00950,65,35689,47220,8.02,60,307,2022-08-07,0,,1.3230967525007706,1.3230967525007706,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.26,0.2705715752395072,47754.19114619657,3359.440947905883,Poor,Stage 2
L00951,66,100639,7616,5.93,48,566,2023-01-02,0,,0.0756764276274605,0.0756764276274605,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.13,0.3042099763612167,7407.328975412116,292.9398384262838,Poor,Stage 2
L00952,62,69036,15940,13.45,48,373,2023-04-29,0,,0.2308940263051161,0.2308940263051161,60s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.13,0.3817657226323081,16132.476865231942,800.6474694795545,Poor,Stage 2
L00953,29,132947,35966,8.38,12,786,2023-10-23,1,2023-12-16,0.2705288573642128,0.2705288573642128,20s,2.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.65,0.1106437980973296,36371.173819245,2615.7591282026256,Very Good,Stage 3
L00954,49,64237,3178,16.41,24,388,2023-12-26,0,,0.0494730451297538,0.0494730451297538,40s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.08,0.298230596889978,3302.030308577477,78.78131759006874,Poor,Stage 2
L00955,40,22795,34926,5.83,36,429,2023-02-01,0,,1.5321781092344813,1.5321781092344813,30s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.11,0.2731305894205668,35193.36704589951,1057.3623593434972,Poor,Stage 2
L00956,59,20731,4129,14.17,60,398,2024-05-06,1,2025-06-24,0.1991703246346051,0.1991703246346051,50s,14.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.81,0.1962833417347506,4029.342470163644,640.6231720803545,Poor,Stage 3
L00957,40,45791,27900,7.25,24,766,2023-09-26,0,,0.6092900351597476,0.6092900351597476,30s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.1,0.3017632343120635,27903.00243712638,842.0100262444646,Very Good,Stage 2
L00958,36,40863,6432,9.18,36,516,2023-04-23,0,,0.1574040085162616,0.1574040085162616,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.08,0.2464235908767856,6105.355065700312,120.36028150941152,Poor,Stage 2
L00959,55,124630,17605,6.56,48,818,2023-03-07,0,,0.1412581240471796,0.1412581240471796,50s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.08,0.3469152803309437,17966.910820734647,498.6396723244981,Excellent,Stage 2
L00960,69,118264,20551,10.81,48,531,2024-03-21,0,,0.1737722383819251,0.1737722383819251,60s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.06,0.2943499121199711,20384.36300959886,360.00812762982076,Poor,Stage 2
L00961,38,95483,35335,15.32,12,572,2022-06-12,1,2022-08-20,0.3700658756008923,0.3700658756008923,30s,2.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.67,0.3373055671434663,33880.622807250904,7656.842203086329,Poor,Stage 3
L00962,33,53798,34898,14.99,12,847,2024-03-06,0,,0.6486858247518495,0.6486858247518495,30s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.16,0.2716451391060284,34731.08838387763,1509.525013654753,Excellent,Stage 2
L00963,44,37297,9358,15.95,60,425,2023-09-28,0,,0.250904898517307,0.250904898517307,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.05,0.3365817389943526,9649.018889292389,162.38417786736946,Poor,Stage 2
L00964,37,84173,18511,7.24,24,682,2023-01-14,0,,0.219916125123258,0.219916125123258,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.01,0.3011079804487126,18959.285118350366,57.0879205273781,Good,Stage 1
